id,title,genres,overview,poster_url,trailer_url
613,Jungle Fantastic,Horror,A terrifying ordeal for Jungle in the colorful lanes of Old Delhi.,https://placehold.co/300x450/0d0d0d/c0392b?text=Jungle%20Fantastic,https://www.youtube.com/watch?v=COv52Qyctws
614,Raag Toast,"Sport, Horror",When victory calls Raag amidst the political turmoil.,https://placehold.co/300x450/0d1a0d/27ae60?text=Raag%20Toast,https://www.youtube.com/watch?v=f_vbAtFSEc0
615,Gulab Janam,"Family, Sport",Love and unity bind Gulab in the IT hub of Bangalore.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Gulab%20Janam,https://www.youtube.com/watch?v=JKa05nyUmuQ
616,Roshni Aag,"Romance, War",A modern-day romance of Roshni in the cricket-crazy streets.,https://placehold.co/300x450/2d132c/e91e63?text=Roshni%20Aag,https://www.youtube.com/watch?v=pKctjlxbFDQ
617,Krodh Dil,"Adventure, Mystery",A daring quest by Krodh in a metropolitan city.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Krodh%20Dil,https://www.youtube.com/watch?v=8B1EtVPBSMw
618,Waking Weapon,"Mystery, Action, Adventure",The mystery deepens for Waking in the cricket-crazy streets.,https://placehold.co/300x450/1a1a1a/34495e?text=Waking%20Weapon,https://www.youtube.com/watch?v=OKBMCL-frPU
619,Aath Nikah,"War, Horror",A heroic war story of Aath in a middle-class Indian household.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Aath%20Nikah,https://www.youtube.com/watch?v=D4qAQYlgZQs
620,Pehchaan Clean,"Biography, Crime",A biographical drama about Pehchaan amidst the tea gardens of Assam.,https://placehold.co/300x450/1a1a2e/f39c12?text=Pehchaan%20Clean,https://www.youtube.com/watch?v=Po3jStA673E
621,Question: Saga,History,The forgotten tale of Question amidst the political turmoil.,https://placehold.co/300x450/2e1a0d/d35400?text=Question%3A%20Saga,https://www.youtube.com/watch?v=Zr6T4yH8bf0
622,Puran Poli Business Biryani,War,The brutal reality of war for Puran amidst the political turmoil.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Puran%20Poli%20Business%20Birya,https://www.youtube.com/watch?v=4GPvYMKtrtI
623,Plan Tandoori Runner,"Comedy, War",Hilarious misadventures of Plan against the caste system.,https://placehold.co/300x450/0f3460/f1c40f?text=Plan%20Tandoori%20Runner,https://www.youtube.com/watch?v=y1-w1kUNe6w
624,Thumb: Nightmares,Biography,A biographical drama about Thumb in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a2e/f39c12?text=Thumb%3A%20Nightmares,https://www.youtube.com/watch?v=vqu4z34wENw
625,Temple Diamond Dharma,"Sport, Family",A sporting legend rises from Temple against the traditions of a conservative family.,https://placehold.co/300x450/0d1a0d/27ae60?text=Temple%20Diamond%20Dharma,https://www.youtube.com/watch?v=COv52Qyctws
626,Nikah Village,Music,Rhythm and soul unite Nikah in the IT hub of Bangalore.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Nikah%20Village,https://www.youtube.com/watch?v=f_vbAtFSEc0
627,Shabnam Peach,"Drama, Sci-Fi",The turbulent life of Shabnam in a metropolitan city.,https://placehold.co/300x450/16213e/f39c12?text=Shabnam%20Peach,https://www.youtube.com/watch?v=JKa05nyUmuQ
628,Purana Unique,"Action, Adventure, History",When violence erupts around Purana amidst the tea gardens of Assam.,https://placehold.co/300x450/1a1a2e/e50914?text=Purana%20Unique,https://www.youtube.com/watch?v=pKctjlxbFDQ
629,Aandhi Mysore Pak,Crime,The underworld calls Aandhi against the traditions of a conservative family.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Aandhi%20Mysore%20Pak,https://www.youtube.com/watch?v=8B1EtVPBSMw
630,Bench: Resurrection,"Fantasy, Musical",A magical world where Bench in the cricket-crazy streets.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Bench%3A%20Resurrection,https://www.youtube.com/watch?v=OKBMCL-frPU
631,Train Paint,"Mystery, Action",When secrets unravel around Train against the traditions of a conservative family.,https://placehold.co/300x450/1a1a1a/34495e?text=Train%20Paint,https://www.youtube.com/watch?v=D4qAQYlgZQs
632,Mangal Pasta,"Fantasy, Crime, Sport",A fantastical journey of Mangal amidst the backdrop of rural India.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Mangal%20Pasta,https://www.youtube.com/watch?v=Po3jStA673E
633,Haar Ant,"Mystery, Sci-Fi, History",A baffling mystery surrounds Haar against the caste system.,https://placehold.co/300x450/1a1a1a/34495e?text=Haar%20Ant,https://www.youtube.com/watch?v=Zr6T4yH8bf0
634,Naram Back,Sci-Fi,When science defies logic for Naram in a small Indian village.,https://placehold.co/300x450/0c1445/3498db?text=Naram%20Back,https://www.youtube.com/watch?v=4GPvYMKtrtI
635,Niyat Swaraj,"Romance, Musical",A passionate love story between Niyat in the world of Bollywood.,https://placehold.co/300x450/2d132c/e91e63?text=Niyat%20Swaraj,https://www.youtube.com/watch?v=y1-w1kUNe6w
636,Step Stunned,"Biography, Sci-Fi",The untold story of Step in a metropolitan city.,https://placehold.co/300x450/1a1a2e/f39c12?text=Step%20Stunned,https://www.youtube.com/watch?v=vqu4z34wENw
637,Ponniyin Selvan,"Biography, Horror",The untold story of Ponniyin amidst the festivals of India.,https://placehold.co/300x450/1a1a2e/f39c12?text=Ponniyin%20Selvan,https://www.youtube.com/watch?v=COv52Qyctws
638,Right: Tales,"Crime, Comedy, Adventure",A criminal empire built by Right in a middle-class Indian household.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Right%3A%20Tales,https://www.youtube.com/watch?v=f_vbAtFSEc0
639,Normal Peripheral,"Family, Crime",Love and unity bind Normal amidst the political turmoil.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Normal%20Peripheral,https://www.youtube.com/watch?v=JKa05nyUmuQ
640,The Target,"Horror, Drama, Musical",A spine-chilling tale of The in a joint family setup.,https://placehold.co/300x450/0d0d0d/c0392b?text=The%20Target,https://www.youtube.com/watch?v=pKctjlxbFDQ
641,Rekha Raj,"Biography, Crime, Family",The untold story of Rekha in the backwaters of Kerala.,https://placehold.co/300x450/1a1a2e/f39c12?text=Rekha%20Raj,https://www.youtube.com/watch?v=8B1EtVPBSMw
642,Paani: Origins,"Adventure, Music",When courage leads Paani in a metropolitan city.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Paani%3A%20Origins,https://www.youtube.com/watch?v=OKBMCL-frPU
643,Zindagi Ka Dawn,"Crime, Music",When corruption meets Zindagi in the backwaters of Kerala.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Zindagi%20Ka%20Dawn,https://www.youtube.com/watch?v=D4qAQYlgZQs
644,Kadwa Karuna,"Romance, War",When destiny brings together Kadwa against the traditions of a conservative family.,https://placehold.co/300x450/2d132c/e91e63?text=Kadwa%20Karuna,https://www.youtube.com/watch?v=Po3jStA673E
645,Dus Swim,"War, Music, Romance",The brutal reality of war for Dus amidst the festivals of India.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Dus%20Swim,https://www.youtube.com/watch?v=Zr6T4yH8bf0
646,Project K,"Mystery, History",When truth hides behind Project in the backwaters of Kerala.,https://placehold.co/300x450/1a1a1a/34495e?text=Project%20K,https://www.youtube.com/watch?v=4GPvYMKtrtI
647,Jaggu Ani Juliet,Action,An action-packed journey of Jaggu against the traditions of a conservative family.,https://placehold.co/300x450/1a1a2e/e50914?text=Jaggu%20Ani%20Juliet,https://www.youtube.com/watch?v=y1-w1kUNe6w
648,Rorschach,"Fantasy, Comedy, Musical",An enchanting tale of Rorschach in the majestic palaces of Rajasthan.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Rorschach,https://www.youtube.com/watch?v=vqu4z34wENw
649,Charlie 777,"Fantasy, History",An enchanting tale of Charlie amidst the festivals of India.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Charlie%20777,https://www.youtube.com/watch?v=COv52Qyctws
650,Mukhiya Raat,"Comedy, Mystery",A rib-tickling tale of Mukhiya against the caste system.,https://placehold.co/300x450/0f3460/f1c40f?text=Mukhiya%20Raat,https://www.youtube.com/watch?v=f_vbAtFSEc0
651,Charge Melon,"Romance, Thriller",A romantic journey of Charge on the banks of the Ganges.,https://placehold.co/300x450/2d132c/e91e63?text=Charge%20Melon,https://www.youtube.com/watch?v=JKa05nyUmuQ
652,Mela Rogan Josh,Horror,A nightmare unfolds for Mela in the cricket-crazy streets.,https://placehold.co/300x450/0d0d0d/c0392b?text=Mela%20Rogan%20Josh,https://www.youtube.com/watch?v=pKctjlxbFDQ
653,Ghar Pen,"Drama, Biography",The inspiring saga of Ghar on the banks of the Ganges.,https://placehold.co/300x450/16213e/f39c12?text=Ghar%20Pen,https://www.youtube.com/watch?v=8B1EtVPBSMw
654,Found: The Rhythm,"Comedy, Thriller, Sport",Laughs galore as Found in a middle-class Indian household.,https://placehold.co/300x450/0f3460/f1c40f?text=Found%3A%20The%20Rhythm,https://www.youtube.com/watch?v=OKBMCL-frPU
655,Chakra Atom,Music,When melodies transform Chakra in the vibrant culture of Punjab.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Chakra%20Atom,https://www.youtube.com/watch?v=D4qAQYlgZQs
656,Bored Optic Tower,Drama,A compelling tale of Bored in the majestic palaces of Rajasthan.,https://placehold.co/300x450/16213e/f39c12?text=Bored%20Optic%20Tower,https://www.youtube.com/watch?v=Po3jStA673E
657,Niyat Adharma,"Action, War",Non-stop action with Niyat in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a2e/e50914?text=Niyat%20Adharma,https://www.youtube.com/watch?v=Zr6T4yH8bf0
658,Blur Ship,"Biography, Sci-Fi, Fantasy",The untold story of Blur against the traditions of a conservative family.,https://placehold.co/300x450/1a1a2e/f39c12?text=Blur%20Ship,https://www.youtube.com/watch?v=4GPvYMKtrtI
659,Seema Garlic,"Family, Horror",When generations clash in Seema in a small Indian village.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Seema%20Garlic,https://www.youtube.com/watch?v=y1-w1kUNe6w
660,Nikah Shaam,"Drama, Sci-Fi",The heartbreaking tale of Nikah in a metropolitan city.,https://placehold.co/300x450/16213e/f39c12?text=Nikah%20Shaam,https://www.youtube.com/watch?v=vqu4z34wENw
661,Kahaani Freedom,"Crime, Romance",A dark crime thriller about Kahaani in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Kahaani%20Freedom,https://www.youtube.com/watch?v=COv52Qyctws
662,Mersal,Action,When violence erupts around Mersal in the world of Bollywood.,https://placehold.co/300x450/1a1a2e/e50914?text=Mersal,https://www.youtube.com/watch?v=f_vbAtFSEc0
663,Masti Inner,"Thriller, Family",A deadly mystery engulfs Masti in the backwaters of Kerala.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Masti%20Inner,https://www.youtube.com/watch?v=JKa05nyUmuQ
664,Gulab Plum,"Thriller, Sport",Tension rises as Gulab against the caste system.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Gulab%20Plum,https://www.youtube.com/watch?v=pKctjlxbFDQ
665,Vande Chanda,"Family, Crime",A beautiful family tale of Vande on the banks of the Ganges.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Vande%20Chanda,https://www.youtube.com/watch?v=8B1EtVPBSMw
666,Kismat Bomb,Music,Rhythm and soul unite Kismat on the banks of the Ganges.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Kismat%20Bomb,https://www.youtube.com/watch?v=OKBMCL-frPU
667,Dil Song,"Action, Mystery",Explosive action as Dil amidst the backdrop of rural India.,https://placehold.co/300x450/1a1a2e/e50914?text=Dil%20Song,https://www.youtube.com/watch?v=D4qAQYlgZQs
668,Chal Mera Putt,"Adventure, Crime",A thrilling expedition of Chal in the bustling streets of Mumbai.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Chal%20Mera%20Putt,https://www.youtube.com/watch?v=Po3jStA673E
669,Needing Save,"History, Fantasy, Sport",When the past echoes through Needing in a metropolitan city.,https://placehold.co/300x450/2e1a0d/d35400?text=Needing%20Save,https://www.youtube.com/watch?v=Zr6T4yH8bf0
670,Blur Emerald,"Horror, Fantasy, History",When darkness falls on Blur in a joint family setup.,https://placehold.co/300x450/0d0d0d/c0392b?text=Blur%20Emerald,https://www.youtube.com/watch?v=4GPvYMKtrtI
671,Mangal Phool,"Fantasy, Horror",A magical world where Mangal in a middle-class Indian household.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Mangal%20Phool,https://www.youtube.com/watch?v=y1-w1kUNe6w
672,Milan Shop,"Mystery, Sport, Horror",A baffling mystery surrounds Milan against the traditions of a conservative family.,https://placehold.co/300x450/1a1a1a/34495e?text=Milan%20Shop,https://www.youtube.com/watch?v=vqu4z34wENw
673,Revealed Swatantra Ship,"Mystery, Biography, Horror",When truth hides behind Revealed in a middle-class Indian household.,https://placehold.co/300x450/1a1a1a/34495e?text=Revealed%20Swatantra%20Ship,https://www.youtube.com/watch?v=COv52Qyctws
674,Kissa Had,"Biography, Romance, Comedy",When history remembers Kissa against the snow-capped Himalayas.,https://placehold.co/300x450/1a1a2e/f39c12?text=Kissa%20Had,https://www.youtube.com/watch?v=f_vbAtFSEc0
675,Breadfruit High,"Fantasy, Sci-Fi, Action",Myth and magic surround Breadfruit in the majestic palaces of Rajasthan.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Breadfruit%20High,https://www.youtube.com/watch?v=JKa05nyUmuQ
676,Khel Cry,"Music, Romance, Drama",A harmonic tale of Khel in the colorful lanes of Old Delhi.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Khel%20Cry,https://www.youtube.com/watch?v=pKctjlxbFDQ
677,Dastaan Resistance,"Comedy, Mystery, Fantasy",A rib-tickling tale of Dastaan against the snow-capped Himalayas.,https://placehold.co/300x450/0f3460/f1c40f?text=Dastaan%20Resistance,https://www.youtube.com/watch?v=8B1EtVPBSMw
678,Taqdeer Kidney Fantastic,"War, Music",When battle lines are drawn for Taqdeer amidst the backdrop of rural India.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Taqdeer%20Kidney%20Fantastic,https://www.youtube.com/watch?v=OKBMCL-frPU
679,Rishta Bidaai,"Biography, Fantasy, Action",The untold story of Rishta in a small Indian village.,https://placehold.co/300x450/1a1a2e/f39c12?text=Rishta%20Bidaai,https://www.youtube.com/watch?v=D4qAQYlgZQs
680,Lens Betrayal,"Drama, Comedy",An intense drama exploring Lens in a joint family setup.,https://placehold.co/300x450/16213e/f39c12?text=Lens%20Betrayal,https://www.youtube.com/watch?v=Po3jStA673E
681,Muscle: Project,"Biography, Fantasy",When history remembers Muscle in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a2e/f39c12?text=Muscle%3A%20Project,https://www.youtube.com/watch?v=Zr6T4yH8bf0
682,Ved,"Mystery, History",A puzzling journey for Ved in the world of Bollywood.,https://placehold.co/300x450/1a1a1a/34495e?text=Ved,https://www.youtube.com/watch?v=4GPvYMKtrtI
683,Core Spirit,"Adventure, Sci-Fi",When danger beckons Core in a metropolitan city.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Core%20Spirit,https://www.youtube.com/watch?v=y1-w1kUNe6w
684,Temperature Cardamom,Sport,An inspiring sports drama about Temperature amidst the tea gardens of Assam.,https://placehold.co/300x450/0d1a0d/27ae60?text=Temperature%20Cardamom,https://www.youtube.com/watch?v=vqu4z34wENw
685,Kitchen: Diaries,"War, Family, Biography",When battle lines are drawn for Kitchen against the snow-capped Himalayas.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Kitchen%3A%20Diaries,https://www.youtube.com/watch?v=COv52Qyctws
686,Artery Vision,"Action, Biography, Sci-Fi",Explosive action as Artery in the cricket-crazy streets.,https://placehold.co/300x450/1a1a2e/e50914?text=Artery%20Vision,https://www.youtube.com/watch?v=f_vbAtFSEc0
687,Mute Paratha,"Mystery, Sci-Fi, Horror",A puzzling journey for Mute amidst the festivals of India.,https://placehold.co/300x450/1a1a1a/34495e?text=Mute%20Paratha,https://www.youtube.com/watch?v=JKa05nyUmuQ
688,Deshpremi Subah,Fantasy,A fantastical journey of Deshpremi in a middle-class Indian household.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Deshpremi%20Subah,https://www.youtube.com/watch?v=pKctjlxbFDQ
689,Beats Coastal,"Fantasy, Adventure",Myth and magic surround Beats against the traditions of a conservative family.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Beats%20Coastal,https://www.youtube.com/watch?v=8B1EtVPBSMw
690,Mango Yacht,"Music, Fantasy, Family",When melodies transform Mango on the banks of the Ganges.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Mango%20Yacht,https://www.youtube.com/watch?v=OKBMCL-frPU
691,Believing: Remix,"Thriller, Horror, Fantasy",Tension rises as Believing in the vibrant culture of Punjab.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Believing%3A%20Remix,https://www.youtube.com/watch?v=D4qAQYlgZQs
692,Falooda: A Comedy,"Music, Adventure",Rhythm and soul unite Falooda in a small Indian village.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Falooda%3A%20A%20Comedy,https://www.youtube.com/watch?v=Po3jStA673E
693,My Country,Romance,Love blossoms between My amidst the tea gardens of Assam.,https://placehold.co/300x450/2d132c/e91e63?text=My%20Country,https://www.youtube.com/watch?v=Zr6T4yH8bf0
694,Party Face Garmi,"Adventure, Family",An adventurous journey through Party in the bustling streets of Mumbai.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Party%20Face%20Garmi,https://www.youtube.com/watch?v=4GPvYMKtrtI
695,Anjaan Magic,"Music, Musical",A harmonic tale of Anjaan in the IT hub of Bangalore.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Anjaan%20Magic,https://www.youtube.com/watch?v=y1-w1kUNe6w
696,Sakht Bag,"Romance, War",A whirlwind romance between Sakht amidst the political turmoil.,https://placehold.co/300x450/2d132c/e91e63?text=Sakht%20Bag,https://www.youtube.com/watch?v=vqu4z34wENw
697,Brave Dal Kal,Crime,When law and order collide with Brave in a joint family setup.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Brave%20Dal%20Kal,https://www.youtube.com/watch?v=COv52Qyctws
698,Nanpakal Nerathu Mayakkam,"Family, Adventure, Biography",Family bonds are tested when Nanpakal amidst the backdrop of rural India.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Nanpakal%20Nerathu%20Mayakkam,https://www.youtube.com/watch?v=f_vbAtFSEc0
699,Shehar Shubh,"War, Romance",Courage under fire for Shehar amidst the tea gardens of Assam.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Shehar%20Shubh,https://www.youtube.com/watch?v=JKa05nyUmuQ
700,Silence: Tales,"Crime, Drama",A gritty crime saga of Silence in the world of Bollywood.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Silence%3A%20Tales,https://www.youtube.com/watch?v=pKctjlxbFDQ
701,OG,Fantasy,A fantastical journey of OG in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a3e/9b59b6?text=OG,https://www.youtube.com/watch?v=8B1EtVPBSMw
